id_1,age,edyr,male,mig,id_1hk
15,42,12,1,0,15
15,41,9,1,0,15
15,35,12,1,0,15
15,32,9,0,0,15
15,18,9,1,0,15
15,32,6,0,0,15
15,32,4,0,0,15
15,22,9,0,0,15
15,30,9,0,0,15
15,18,9,0,0,15
15,16,9,1,0,15
15,16,9,1,0,15
15,33,12,1,0,15
15,43,6,0,0,15
15,38,9,1,0,15
15,21,9,1,0,15
15,26,9,0,0,15
15,29,4,1,0,15
15,42,6,0,0,15
15,38,6,0,0,15
15,25,9,0,0,15
15,20,9,1,0,15
15,22,9,1,0,15
15,32,9,1,0,15
15,42,6,1,0,15
15,39,12,1,0,15
15,16,9,1,0,15
15,30,9,1,0,15
15,39,9,1,0,15
15,27,6,1,0,15
15,33,12,1,0,15
15,31,9,1,0,15
15,37,12,1,0,15
15,31,9,1,0,15
15,28,6,1,0,15
15,21,9,1,0,15
15,22,9,1,0,15
15,32,9,0,0,15
15,23,9,1,0,15
15,43,9,1,0,15
15,37,9,1,0,15
15,40,9,1,0,15
15,16,12,0,0,15
15,27,6,0,0,15
15,33,9,1,0,15
15,35,6,1,0,15
15,38,9,1,0,15
15,22,9,1,0,15
15,40,4,0,0,15
15,42,6,1,0,15
15,37,6,0,0,15
15,44,6,1,0,15
15,22,9,1,0,15
15,30,9,0,0,15
15,27,9,0,0,15
15,35,10,1,0,15
15,25,9,0,0,15
15,35,4,1,0,15
15,32,12,1,0,15
15,35,4,0,0,15
15,23,9,0,0,15
15,31,12,1,0,15
15,41,6,0,0,15
15,28,6,0,0,15
15,24,9,0,0,15
15,29,9,1,0,15
15,16,12,1,0,15
15,18,9,1,0,15
15,32,12,0,0,15
15,26,9,1,0,15
15,35,12,1,0,15
15,28,9,1,0,15
15,33,12,0,0,15
15,22,9,1,0,15
15,42,6,1,0,15
15,39,8,1,0,15
15,28,12,0,0,15
15,41,6,0,0,15
15,28,9,1,0,15
15,32,9,0,0,15
15,20,9,1,0,15
15,35,9,0,0,15
15,37,4,1,0,15
15,35,6,0,0,15
15,32,9,1,0,15
15,32,9,1,0,15
15,35,12,1,0,15
15,32,9,1,0,15
15,18,9,1,0,15
15,43,6,1,0,15
15,27,9,1,0,15
15,27,9,1,0,15
15,18,12,0,0,15
15,27,9,0,0,15
15,32,12,1,0,15
15,31,9,1,0,15
15,17,9,1,0,15
15,41,9,1,0,15
15,38,12,0,0,15
15,43,6,1,0,15
15,24,9,0,0,15
15,24,9,0,0,15
15,16,6,1,0,15
15,20,9,1,0,15
15,42,4,0,0,15
15,24,9,1,0,15
15,18,12,1,0,15
15,42,6,0,0,15
15,44,6,0,0,15
15,26,9,1,0,15
15,43,6,1,0,15
15,43,6,1,0,15
15,30,9,0,0,15
15,26,6,0,0,15
15,29,9,1,0,15
15,31,9,0,0,15
15,25,4,1,0,15
15,43,9,1,0,15
15,39,4,1,0,15
15,44,6,0,0,15
15,32,6,1,0,15
15,29,9,0,0,15
15,16,9,0,0,15
15,30,9,0,0,15
15,39,9,1,0,15
15,25,6,0,0,15
15,18,9,0,0,15
15,38,6,0,0,15
15,40,9,1,0,15
15,24,9,0,0,15
15,40,6,1,0,15
15,41,9,1,0,15
15,41,6,0,0,15
15,30,6,0,0,15
15,20,9,1,0,15
15,31,9,0,0,15
15,33,9,1,0,15
15,33,12,1,0,15
15,29,6,0,0,15
15,16,12,1,0,15
15,16,9,1,0,15
15,24,9,1,0,15
15,16,9,1,0,15
15,34,9,0,0,15
15,33,9,0,0,15
15,18,9,0,0,15
15,29,9,1,0,15
15,24,9,1,0,15
15,40,6,1,0,15
15,37,12,0,0,15
15,20,9,1,0,15
15,40,6,1,0,15
15,25,9,1,0,15
15,27,8,0,0,15
15,16,6,0,0,15
15,33,9,0,0,15
15,23,12,1,0,15
15,24,9,1,0,15
15,32,9,0,0,15
15,30,9,0,0,15
15,28,9,1,0,15
15,37,9,0,0,15
15,24,9,1,0,15
15,41,6,0,0,15
15,27,9,0,0,15
15,40,9,1,0,15
15,40,9,0,0,15
15,25,6,0,0,15
15,21,9,0,0,15
15,28,9,1,0,15
15,28,6,1,0,15
15,36,12,1,0,15
15,43,9,1,0,15
15,26,9,1,0,15
15,18,9,0,0,15
15,39,14,1,0,15
15,16,12,1,0,15
15,20,9,1,0,15
15,25,9,1,0,15
15,41,9,1,0,15
15,24,9,1,0,15
15,41,12,0,0,15
15,26,9,1,0,15
15,29,9,1,0,15
15,42,6,1,0,15
15,24,9,1,0,15
15,42,8,0,0,15
15,24,6,0,0,15
15,18,4,0,0,15
15,36,8,1,0,15
15,21,9,1,0,15
15,36,6,1,0,15
15,29,9,1,0,15
15,20,8,1,0,15
15,24,9,1,0,15
15,29,9,1,0,15
15,38,4,0,0,15
15,40,4,0,0,15
15,26,9,0,0,15
15,20,9,1,0,15
15,39,9,1,0,15
15,34,4,0,0,15
15,40,6,1,0,15
15,38,6,0,0,15
15,39,6,0,0,15
15,26,9,0,0,15
15,36,9,1,0,15
15,37,6,1,0,15
15,18,6,0,0,15
15,20,9,0,0,15
15,24,12,1,0,15
15,35,12,1,0,15
15,24,9,0,0,15
15,36,6,0,0,15
15,28,6,1,0,15
15,31,9,0,0,15
15,23,9,0,0,15
15,26,9,1,0,15
15,42,4,0,0,15
15,24,12,1,0,15
15,32,9,1,0,15
15,32,9,0,0,15
15,37,4,1,0,15
15,39,4,0,0,15
15,37,12,0,0,15
15,37,9,1,0,15
15,30,9,1,0,15
15,41,4,0,0,15
15,41,4,0,0,15
15,30,6,1,0,15
15,25,6,0,0,15
15,25,12,1,0,15
15,26,6,1,0,15
15,44,9,1,0,15
15,29,4,1,0,15
15,18,6,0,0,15
15,24,6,0,0,15
15,25,9,0,0,15
15,43,9,1,0,15
15,39,9,1,0,15
15,29,9,1,0,15
15,40,9,1,0,15
15,17,9,1,0,15
15,40,6,0,0,15
15,42,4,0,0,15
15,37,12,1,0,15
15,20,9,0,0,15
15,41,9,1,0,15
15,31,9,1,0,15
15,22,9,0,0,15
15,22,9,0,0,15
15,23,6,0,0,15
15,30,9,1,0,15
15,31,9,1,0,15
15,41,12,0,0,15
15,29,9,0,0,15
15,29,6,0,0,15
15,36,4,1,0,15
15,24,9,1,0,15
15,34,9,0,0,15
15,34,12,1,0,15
15,35,9,1,0,15
15,42,6,1,0,15
15,37,9,1,0,15
15,42,6,1,0,15
15,23,9,1,0,15
15,25,9,0,0,15
15,43,9,1,0,15
15,20,9,1,0,15
15,39,12,1,0,15
15,32,4,1,0,15
15,20,9,1,0,15
15,20,12,1,0,15
15,33,12,1,0,15
15,21,12,1,0,15
15,38,6,0,0,15
15,36,6,0,0,15
15,39,4,0,0,15
15,18,9,1,0,15
15,38,4,0,0,15
15,39,4,0,0,15
15,25,9,1,0,15
15,21,4,0,0,15
15,33,9,1,0,15
15,27,6,1,0,15
15,23,9,1,0,15
15,25,9,0,0,15
15,38,9,1,0,15
15,36,12,1,0,15
15,33,12,1,0,15
15,32,9,1,0,15
15,23,9,0,0,15
15,17,9,1,0,15
15,36,6,1,0,15
15,36,9,1,0,15
15,40,12,1,0,15
15,35,4,0,0,15
15,28,9,1,0,15
15,22,6,1,0,15
15,40,6,0,0,15
15,27,9,0,0,15
15,43,9,1,0,15
15,23,9,1,0,15
15,26,9,1,0,15
15,22,9,0,0,15
15,38,12,1,0,15
15,20,9,0,0,15
15,33,12,0,0,15
15,28,9,1,0,15
15,30,6,0,0,15
15,30,4,0,0,15
15,29,9,1,0,15
15,38,6,0,0,15
15,29,9,1,0,15
15,36,9,0,0,15
15,23,9,1,0,15
15,19,9,1,0,15
15,38,4,1,0,15
15,40,9,1,0,15
15,37,6,0,0,15
15,24,9,1,0,15
15,35,12,1,0,15
15,44,9,1,0,15
15,36,9,1,0,15
15,20,9,0,0,15
15,19,9,1,0,15
15,21,9,0,0,15
15,25,12,1,0,15
15,31,8,1,0,15
15,38,9,1,0,15
15,18,12,1,0,15
15,33,12,1,0,15
15,32,9,0,0,15
15,27,9,0,0,15
15,26,9,0,0,15
15,41,6,1,0,15
15,43,6,1,0,15
15,23,9,1,0,15
15,40,6,0,0,15
15,42,6,1,0,15
15,31,9,0,0,15
15,41,6,0,0,15
15,22,9,1,0,15
15,20,9,1,0,15
15,19,9,1,0,15
15,43,6,0,0,15
15,34,6,0,0,15
15,22,9,1,0,15
15,23,9,1,0,15
15,27,9,1,0,15
15,22,8,0,0,15
15,16,8,1,0,15
15,38,9,1,0,15
15,44,6,1,0,15
15,35,6,0,0,15
15,19,6,0,0,15
15,39,4,0,0,15
15,36,6,0,0,15
15,29,9,1,0,15
15,23,9,0,0,15
15,38,9,0,0,15
15,26,9,0,0,15
15,22,9,1,0,15
15,27,6,0,0,15
15,17,9,0,0,15
15,19,9,0,0,15
15,28,6,1,0,15
15,28,9,1,0,15
15,26,9,1,0,15
15,32,6,1,0,15
15,28,9,0,0,15
15,40,9,0,0,15
15,23,9,1,0,15
15,22,9,1,0,15
15,16,12,0,0,15
15,22,6,1,0,15
15,33,9,1,0,15
15,22,9,0,0,15
15,26,9,0,0,15
15,27,9,1,0,15
15,35,6,0,0,15
15,28,9,1,0,15
15,21,6,1,0,15
15,37,6,0,0,15
15,41,6,1,0,15
15,41,6,0,0,15
15,32,6,1,0,15
15,20,9,1,0,15
15,23,9,1,0,15
15,26,9,0,0,15
15,23,6,0,0,15
15,16,12,1,0,15
15,31,9,1,0,15
15,42,6,1,0,15
15,37,12,1,0,15
15,30,9,1,0,15
15,27,9,1,0,15
15,31,6,1,0,15
15,31,9,1,0,15
15,27,6,0,0,15
15,24,9,1,0,15
15,35,9,1,0,15
15,24,9,1,0,15
15,35,8,1,0,15
15,17,12,1,0,15
15,22,6,0,0,15
15,40,6,1,0,15
15,30,8,1,0,15
15,29,9,1,0,15
15,38,12,1,0,15
15,27,9,1,0,15
15,28,9,0,0,15
15,44,9,1,0,15
15,20,9,1,0,15
15,27,6,0,0,15
15,27,9,0,0,15
15,41,6,0,0,15
15,43,9,1,0,15
15,40,6,1,0,15
15,25,9,1,0,15
15,24,6,1,0,15
15,27,9,1,0,15
15,21,6,1,0,15
15,17,9,0,0,15
15,44,9,1,0,15
15,20,9,0,0,15
15,23,9,1,0,15
15,23,12,1,0,15
15,40,4,0,0,15
15,33,9,1,0,15
15,33,9,0,0,15
15,27,9,0,0,15
15,23,9,1,0,15
15,24,9,1,0,15
15,32,6,1,0,15
15,24,9,1,0,15
15,37,12,1,0,15
15,44,9,1,0,15
15,38,6,0,0,15
15,32,6,0,0,15
15,30,9,1,0,15
15,30,9,1,0,15
15,29,6,1,0,15
15,41,9,1,0,15
15,31,9,1,0,15
15,32,9,0,0,15
15,28,9,0,0,15
15,18,8,0,0,15
15,40,6,1,0,15
15,31,9,1,0,15
15,30,9,1,0,15
15,39,9,1,0,15
15,30,8,1,0,15
15,41,9,0,0,15
15,24,9,1,0,15
15,29,9,1,0,15
15,29,9,0,0,15
15,18,9,0,0,15
15,42,4,0,0,15
15,41,6,1,0,15
15,23,9,1,0,15
15,40,6,0,0,15
15,33,12,1,0,15
15,26,9,0,0,15
15,27,9,1,0,15
15,43,9,1,0,15
15,19,9,1,0,15
15,21,9,0,0,15
15,30,9,1,0,15
15,37,9,0,0,15
15,42,8,1,0,15
15,44,9,1,0,15
15,39,12,1,0,15
15,31,12,1,0,15
15,34,9,1,0,15
15,26,9,1,0,15
15,24,9,1,0,15
15,30,4,0,0,15
15,39,9,0,0,15
15,16,9,1,0,15
15,42,6,0,0,15
15,20,4,0,0,15
15,32,9,1,0,15
15,29,9,0,0,15
15,43,6,1,0,15
15,28,9,0,0,15
15,36,6,1,0,15
15,18,9,0,0,15
15,29,9,0,0,15
15,22,12,1,1,15
15,35,9,1,0,15
15,18,6,0,0,15
15,31,6,1,0,15
15,30,9,1,0,15
15,32,6,0,0,15
15,26,9,1,0,15
15,34,12,1,0,15
15,38,4,0,0,15
15,19,9,0,0,15
15,32,4,0,0,15
15,30,9,1,0,15
15,30,9,0,0,15
15,31,4,0,0,15
15,28,6,1,0,15
15,31,6,0,0,15
15,43,9,1,0,15
15,30,9,1,0,15
15,29,12,0,0,15
15,28,9,1,0,15
15,40,12,1,0,15
15,30,12,1,0,15
15,20,9,0,1,14
15,30,6,0,0,15
15,32,6,0,0,15
15,25,6,1,0,15
15,19,9,0,0,15
15,36,9,1,0,15
15,39,9,1,0,15
15,27,6,0,0,15
15,38,9,0,0,15
15,28,6,0,0,15
15,32,12,1,0,15
15,43,4,0,0,15
15,31,6,0,0,15
15,34,12,0,0,15
15,42,4,1,0,15
15,37,6,1,0,15
15,18,9,0,0,15
15,40,6,0,0,15
15,30,9,0,0,15
15,43,6,0,0,15
15,26,9,1,0,15
15,18,9,0,0,15
15,29,9,0,0,15
15,28,6,0,0,15
15,32,9,1,0,15
15,27,9,0,0,15
15,31,9,1,0,15
15,27,9,0,0,15
15,44,6,0,0,15
15,41,9,1,0,15
15,30,9,0,0,15
15,25,9,1,0,15
15,41,6,1,0,15
15,33,9,0,0,15
15,29,9,1,0,15
15,24,8,1,0,15
15,33,6,1,0,15
15,32,6,0,0,15
15,29,9,0,0,15
15,28,6,0,0,15
15,27,9,0,0,15
15,27,9,0,0,15
15,29,9,1,0,15
15,38,9,1,0,15
15,41,12,1,0,15
15,32,12,1,0,15
15,36,9,1,0,15
15,31,9,0,0,15
15,22,9,1,0,15
15,18,9,0,0,15
15,30,10,0,0,15
15,39,4,1,0,15
15,37,9,0,0,15
15,32,6,0,0,15
15,36,9,1,0,15
15,37,12,0,0,15
15,32,12,1,0,15
15,20,12,1,0,15
15,19,9,1,0,15
15,35,9,1,0,15
15,24,9,0,0,15
15,37,12,1,0,15
15,21,9,0,0,15
15,20,9,0,0,15
15,28,9,1,0,15
15,41,6,0,0,15
15,41,9,1,0,15
15,35,4,1,0,15
15,30,9,0,0,15
15,36,9,1,0,15
15,29,9,1,0,15
15,24,9,1,0,15
15,40,6,0,0,15
15,25,12,0,0,15
15,19,9,1,0,15
15,42,4,0,0,15
15,26,9,1,0,15
15,41,6,1,0,15
15,34,9,0,0,15
15,41,6,0,0,15
15,36,6,0,0,15
15,31,9,0,0,15
15,31,12,1,0,15
15,37,6,1,0,15
15,35,4,0,0,15
15,33,6,0,0,15
15,35,9,1,0,15
15,21,9,0,0,15
15,32,9,0,0,15
15,19,9,1,0,15
15,23,9,1,0,15
15,29,9,1,0,15
15,17,9,0,0,15
15,31,9,1,0,15
15,21,6,1,0,15
15,40,9,0,0,15
15,32,9,1,0,15
15,33,9,0,0,15
15,16,9,0,0,15
15,41,6,0,0,15
15,22,9,1,0,15
15,25,6,0,0,15
15,20,9,0,0,15
15,23,4,0,0,15
15,19,9,1,0,15
15,38,12,1,0,15
15,39,12,1,0,15
15,29,9,1,0,15
15,32,12,1,0,15
15,31,9,0,0,15
15,41,9,1,0,15
15,36,6,1,0,15
15,37,9,0,0,15
15,21,9,1,0,15
15,40,9,1,0,15
15,16,6,1,0,15
15,18,9,0,0,15
15,21,9,0,0,15
15,38,9,0,0,15
15,28,9,0,0,15
15,38,9,0,0,15
15,25,9,1,0,15
15,43,6,0,0,15
15,28,9,0,0,15
15,40,9,1,0,15
15,16,12,1,0,15
15,25,9,1,0,15
15,18,9,1,0,15
15,24,9,1,0,15
15,25,9,0,0,15
15,30,9,0,0,15
15,39,4,0,0,15
15,26,9,1,0,15
15,35,12,1,0,15
15,22,9,1,0,15
15,38,9,1,0,15
15,35,9,0,0,15
15,18,9,0,0,15
15,43,4,0,0,15
15,29,9,1,0,15
15,40,9,1,0,15
15,33,9,0,0,15
15,27,9,1,0,15
15,31,6,1,0,15
15,34,6,0,0,15
15,35,12,1,0,15
15,44,6,0,0,15
15,28,9,0,0,15
15,16,9,0,0,15
15,31,9,1,0,15
15,22,9,0,0,15
15,31,9,0,0,15
15,39,9,1,0,15
15,38,4,1,0,15
15,38,6,0,0,15
15,43,9,1,0,15
15,32,6,0,0,15
15,31,12,1,0,15
15,37,6,0,0,15
15,31,6,0,0,15
15,40,9,0,0,15
15,24,9,1,0,15
15,40,9,0,0,15
15,44,6,0,0,15
15,41,6,0,0,15
15,30,6,0,0,15
15,35,12,1,0,15
15,33,6,1,0,15
15,19,9,0,0,15
15,30,9,0,0,15
15,40,9,1,0,15
15,21,9,1,0,15
15,29,9,0,0,15
15,17,9,0,0,15
15,29,9,0,0,15
15,40,9,1,0,15
15,30,9,0,0,15
15,21,9,1,0,15
15,26,9,0,0,15
15,23,9,1,0,15
15,22,9,1,0,15
15,22,9,1,0,15
15,38,6,0,0,15
15,32,12,0,0,15
15,33,12,0,0,15
15,23,9,1,0,15
15,25,9,0,0,15
15,17,12,1,0,15
15,26,9,0,0,15
15,21,9,1,0,15
15,38,4,1,0,15
15,33,12,1,0,15
15,29,12,1,0,15
15,23,9,1,0,15
15,37,9,1,0,15
15,28,9,1,1,24
15,28,9,0,0,15
15,35,4,1,0,15
15,32,12,1,0,15
15,30,9,1,0,15
15,34,12,1,0,15
15,22,12,1,0,15
15,29,4,0,0,15
15,43,6,1,0,15
15,17,10,1,0,15
15,38,4,0,0,15
15,27,6,0,0,15
15,28,9,1,0,15
15,23,6,0,0,15
15,40,4,0,0,15
15,28,9,1,0,15
15,16,6,0,0,15
15,26,12,0,0,15
15,32,6,0,0,15
15,39,9,1,0,15
15,22,8,1,0,15
15,24,9,1,0,15
15,31,9,1,0,15
15,24,9,0,0,15
15,22,9,0,0,15
15,34,9,1,0,15
15,43,9,1,0,15
15,40,6,0,0,15
15,34,12,1,0,15
15,28,6,0,0,15
15,19,9,1,0,15
15,25,9,1,0,15
15,43,9,1,0,15
15,18,6,0,0,15
15,17,9,0,0,15
15,40,6,1,0,15
15,27,12,1,0,15
15,17,9,0,0,15
15,18,6,1,0,15
15,41,6,1,0,15
15,32,9,0,0,15
15,29,9,0,0,15
15,37,4,0,0,15
15,38,12,1,0,15
15,25,12,1,0,15
15,20,9,0,0,15
15,21,9,1,0,15
15,24,9,1,0,15
15,39,9,0,0,15
15,38,9,0,0,15
15,41,9,1,0,15
15,25,9,1,0,15
15,28,14,1,0,15
15,24,9,1,0,15
15,17,9,0,0,15
15,41,9,1,0,15
15,42,6,0,0,15
15,38,9,1,0,15
15,31,9,1,0,15
15,20,9,1,0,15
15,34,6,1,0,15
15,24,9,1,0,15
15,40,4,0,0,15
15,41,4,0,0,15
15,26,9,1,0,15
15,22,9,0,0,15
15,29,6,1,0,15
15,31,9,1,0,15
15,37,4,0,0,15
15,27,6,1,0,15
15,43,4,1,0,15
15,42,4,0,0,15
15,21,6,0,0,15
15,34,12,1,0,15
15,28,9,1,0,15
15,23,9,1,0,15
15,17,9,1,0,15
15,26,9,1,0,15
15,26,12,0,0,15
15,18,9,0,0,15
15,28,8,0,0,15
15,29,9,1,0,15
15,32,9,1,0,15
15,37,9,0,0,15
15,33,9,1,0,15
15,22,9,0,0,15
15,40,6,1,0,15
15,34,6,1,0,15
15,27,9,1,0,15
15,39,6,0,0,15
15,22,6,0,0,15
15,23,9,1,0,15
15,37,9,1,0,15
15,38,9,1,0,15
15,41,6,1,0,15
15,26,6,0,0,15
15,25,9,0,0,15
15,17,9,1,0,15
15,29,9,0,0,15
15,37,9,1,0,15
15,32,9,0,0,15
15,30,6,1,0,15
15,41,9,1,0,15
15,32,9,0,0,15
15,30,9,1,0,15
15,37,4,0,0,15
15,17,9,1,0,15
15,33,9,0,0,15
15,37,9,1,0,15
15,24,12,1,0,15
15,20,8,1,0,15
15,20,12,0,0,15
15,20,9,0,0,15
15,34,12,1,0,15
15,17,9,0,0,15
15,23,9,1,0,15
15,22,9,1,0,15
15,25,9,0,0,15
15,29,9,1,0,15
15,25,6,1,0,15
15,33,9,0,0,15
15,34,9,1,0,15
15,16,9,0,0,15
15,27,9,1,0,15
15,30,9,0,0,15
15,42,6,0,0,15
15,27,9,0,0,15
15,18,9,0,0,15
15,27,12,1,0,15
15,20,9,0,0,15
15,32,9,0,0,15
15,37,6,1,0,15
15,29,9,0,0,15
15,42,6,1,0,15
15,25,9,1,0,15
15,41,9,1,0,15
15,19,9,0,0,15
15,42,4,0,0,15
15,22,9,0,0,15
15,32,9,1,0,15
15,22,9,1,0,15
15,16,9,1,0,15
15,30,9,1,0,15
15,16,9,0,0,15
15,44,6,1,0,15
15,35,9,0,0,15
15,19,12,0,0,15
15,34,6,0,0,15
15,30,9,1,0,15
15,31,4,1,0,15
15,23,9,0,0,15
15,18,12,1,0,15
15,21,9,0,0,15
15,22,6,1,0,15
15,27,6,0,0,15
15,23,8,0,0,15
15,30,6,0,0,15
15,41,9,1,0,15
15,26,9,1,0,15
15,33,12,1,0,15
15,40,6,0,0,15
15,40,6,1,0,15
15,30,9,0,0,15
15,43,9,0,0,15
15,34,6,0,0,15
15,27,14,1,0,15
15,18,9,1,0,15
15,36,9,0,0,15
15,40,6,0,0,15
15,29,8,0,0,15
15,43,4,1,0,15
15,26,14,1,0,15
15,21,9,0,0,15
15,34,4,0,0,15
15,32,9,1,0,15
15,31,9,1,0,15
15,29,6,0,0,15
15,41,4,0,0,15
15,26,9,1,0,15
15,17,12,1,0,15
15,35,4,0,0,15
15,30,9,0,0,15
15,17,9,1,0,15
15,41,6,0,0,15
15,43,6,0,0,15
15,33,9,0,0,15
15,24,6,0,0,15
15,24,9,1,0,15
15,24,9,0,0,15
15,40,6,0,0,15
15,26,12,1,0,15
15,32,9,1,0,15
15,30,9,0,0,15
15,31,9,0,0,15
15,37,6,0,0,15
15,29,9,0,0,15
15,17,9,0,0,15
15,21,6,1,0,15
15,26,12,1,0,15
15,24,9,1,0,15
15,29,6,0,0,15
15,39,9,1,0,15
15,39,6,0,0,15
15,37,9,1,0,15
15,37,12,1,0,15
15,21,12,1,0,15
15,29,12,1,0,15
15,41,9,1,0,15
15,43,4,0,0,15
15,23,9,1,0,15
15,30,9,1,0,15
15,44,9,1,0,15
15,17,9,0,0,15
15,35,6,1,0,15
15,25,9,1,0,15
15,29,9,1,0,15
15,31,8,1,0,15
15,39,4,0,0,15
15,26,9,0,0,15
15,27,9,1,0,15
15,23,8,1,0,15
15,28,6,0,0,15
15,41,12,1,0,15
15,26,9,1,0,15
15,16,9,1,0,15
15,43,12,1,0,15
15,43,6,0,0,15
15,30,4,0,0,15
15,37,9,0,0,15
15,43,4,1,0,15
15,38,9,1,0,15
15,29,9,1,0,15
15,26,9,1,0,15
15,34,9,0,0,15
15,30,4,0,0,15
15,21,9,1,0,15
15,37,12,0,0,15
15,26,9,1,0,15
15,19,8,1,0,15
15,30,9,0,0,15
15,25,9,0,0,15
15,17,9,0,0,15
15,34,9,0,0,15
15,41,12,1,0,15
15,41,4,0,0,15
15,29,9,0,0,15
15,30,12,1,0,15
15,31,9,1,0,15
15,32,6,0,0,15
15,22,9,1,0,15
15,43,9,1,0,15
15,39,9,1,0,15
15,35,12,1,0,15
15,38,12,1,0,15
15,33,9,1,0,15
15,26,8,1,0,15
15,25,12,1,0,15
15,24,6,0,0,15
15,29,6,1,0,15
15,42,9,1,0,15
15,44,9,1,0,15
15,20,9,1,0,15
15,24,9,0,0,15
15,32,9,1,0,15
15,29,9,1,0,15
15,38,12,1,0,15
15,41,6,1,0,15
15,31,9,1,0,15
15,20,9,1,0,15
15,18,9,1,0,15
15,40,12,1,0,15
15,19,9,0,0,15
15,31,9,1,0,15
15,26,9,0,0,15
15,24,9,1,0,15
15,17,9,1,0,15
15,37,12,1,0,15
15,41,9,1,0,15
15,31,12,1,0,15
15,30,9,1,0,15
15,30,9,0,0,15
15,34,9,1,0,15
15,26,9,0,0,15
15,26,9,1,0,15
15,16,9,0,0,15
15,33,9,1,0,15
15,32,6,0,0,15
15,16,8,0,0,15
15,43,6,1,0,15
15,43,9,1,0,15
15,24,9,1,0,15
15,24,9,0,0,15
15,28,9,1,0,15
15,18,6,1,0,15
15,18,6,1,0,15
15,29,9,1,0,15
15,17,9,1,0,15
15,22,6,1,0,15
15,39,6,0,0,15
15,29,9,0,0,15
15,21,9,0,0,15
15,20,9,0,0,15
15,17,12,1,0,15
15,30,6,0,0,15
15,25,9,1,0,15
15,30,9,0,0,15
15,30,9,1,0,15
15,43,6,0,0,15
15,19,9,1,0,15
15,30,6,0,0,15
15,16,9,0,0,15
15,29,9,1,0,15
15,40,9,0,0,15
15,35,6,0,0,15
15,40,6,1,0,15
15,40,9,1,0,15
15,40,6,0,0,15
15,23,9,1,0,15
15,31,9,1,0,15
15,42,9,1,0,15
15,17,9,1,0,15
15,27,9,0,0,15
15,37,4,0,0,15
15,36,12,1,0,15
15,37,6,1,0,15
15,38,6,0,0,15
15,38,12,1,0,15
15,29,4,1,0,15
15,32,9,0,0,15
15,27,8,1,0,15
15,26,4,0,0,15
15,42,6,0,0,15
15,40,9,1,0,15
15,43,4,0,0,15
15,33,9,0,0,15
15,27,12,0,0,15
15,37,6,1,0,15
15,44,9,0,0,15
15,25,9,0,0,15
15,26,6,1,0,15
15,29,6,0,0,15
15,17,9,0,0,15
15,18,9,1,0,15
15,33,12,1,0,15
15,28,9,0,0,15
15,40,8,1,0,15
15,27,9,1,0,15
15,32,12,1,0,15
15,30,9,1,0,15
15,32,6,0,0,15
15,24,9,1,0,15
15,29,9,1,0,15
15,36,6,0,0,15
15,43,6,0,0,15
15,23,6,0,0,15
15,30,12,1,0,15
15,17,6,0,0,15
15,22,12,1,0,15
15,29,6,1,0,15
15,16,9,0,0,15
15,20,9,1,0,15
15,42,4,0,0,15
15,41,4,1,0,15
15,35,9,1,0,15
15,42,6,0,0,15
15,43,12,1,0,15
15,28,6,0,0,15
15,29,9,1,0,15
15,38,9,1,0,15
15,37,8,1,0,15
15,18,6,0,0,15
15,23,9,0,0,15
15,19,9,0,0,15
15,19,6,0,0,15
15,36,9,1,0,15
15,36,9,1,0,15
15,21,9,1,0,15
15,32,9,1,0,15
15,43,6,1,0,15
15,31,9,1,0,15
15,31,6,1,0,15
15,24,9,1,0,15
15,40,6,0,0,15
15,23,9,1,0,15
15,16,12,0,0,15
15,16,12,0,0,15
15,33,9,1,0,15
15,37,9,1,0,15
15,36,4,1,0,15
15,21,12,1,0,15
15,37,6,1,1,32
15,27,6,0,0,15
15,38,6,1,0,15
15,29,6,1,0,15
15,21,9,1,0,15
15,40,9,1,0,15
15,37,4,1,0,15
15,20,9,1,0,15
15,29,9,1,0,15
15,21,6,1,0,15
15,28,6,0,0,15
15,44,4,0,0,15
15,38,9,1,0,15
15,25,6,1,0,15
15,39,6,0,0,15
15,32,9,1,0,15
15,34,12,1,0,15
15,34,9,1,0,15
15,27,9,0,0,15
15,42,6,1,0,15
15,42,6,1,0,15
15,43,6,1,0,15
15,26,6,1,0,15
15,31,9,1,0,15
15,27,6,1,0,15
15,27,6,0,0,15
15,43,6,0,0,15
15,22,12,0,0,15
15,44,6,0,0,15
15,25,9,0,0,15
15,19,9,1,0,15
15,20,9,1,0,15
15,25,6,1,0,15
15,40,9,1,0,15
15,29,9,1,0,15
15,20,6,0,0,15
15,42,6,1,0,15
15,28,9,1,0,15
15,38,6,1,0,15
15,16,12,1,0,15
15,26,9,1,0,15
15,42,6,0,0,15
15,44,9,1,0,15
15,20,12,0,0,15
15,26,8,1,0,15
15,27,6,1,0,15
15,32,8,1,0,15
15,42,6,1,0,15
15,43,6,1,0,15
15,20,6,0,0,15
15,23,8,0,0,15
15,43,9,1,0,15
15,22,9,0,0,15
15,31,9,1,0,15
15,17,12,1,0,15
15,35,12,1,0,15
15,36,6,0,0,15
15,26,9,0,0,15
15,43,9,1,0,15
15,31,9,0,0,15
15,21,9,1,0,15
15,30,9,1,0,15
15,19,9,1,0,15
15,22,9,1,0,15
15,33,6,0,0,15
15,33,6,0,0,15
15,24,9,1,0,15
15,24,9,1,0,15
